"id","id_product","name","price","discount_percentage_absolute","regular_price_amount","description_short","category_name","category_main","product_description","brief_description","ean13","upc","product_variation","quantidade","brand_name","brand_logo","animal","idade","porte","caracteristicas","alimento","gama","proteina_sabor","tipo_produto","image","image_links","name_variants","value","link","status","ref_number"
"135","24345","Snacks de vegetais com clorofilina - Ferribiella","3,28 €",NULL,NULL,"<p>Snacks para cão com mais de 4 meses.</p>","Snacks e biscoitos","Cão","Estes snacks de vegetais com clorofilina ajudam a limpar os dentes de forma natural, a refrescar o hálito e a massajar as gengivas, ao mesmo tempo que estimulam a mastigação e evitam a acumulação de tártaro. Um ótimo lanche, para dar ao seu patudo entre refeições, que ajuda também a manter a saúde do trato intestinal. EMBALAGEM: 90 g TAMANHO QTD. POR SNACK QTD. NA EMBALAGEM SMALL 7,5 g 12 MEDIUM 18 g 5 LARGE 30 g 3 COMPOSIÇÃO Proteína de trigo 70%, Glicerina 15%, Caseinato de sódio 5%, Fibra crua de aveia 4%, Proteína animal hidrolisada 1%, Levedura de cerveja 1%, Monoestearato de glirecol 0,5%. CONSTITUINTES ANALÍTICOS Proteína bruta 47,43%; Óleos crus e gordura 7,62%; Fibra bruta 0,49%; Fósforo total 0,18%; Sódio 0,08%; Cálcio 0,06%; Humidade 13%; Cinza bruta 1,52%.","Snacks para cão com mais de 4 meses. Ver mais ","8014302260798","FV03-BOX","Large",NULL,"Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","","","","Snacks","","","Alimentação","https://goldpet.pt/49813-large_default/snacks-de-vegetais-com-clorofilina-ferribiella.jpg","['https://goldpet.pt/49813-medium_default/snacks-de-vegetais-com-clorofilina-ferribiella.jpg']","group[1]","611",NULL,"Done1","012600386"
"136","23251","Piscina para cães - Kerbl","22,80 €",NULL,NULL,"<p>Piscina para cães, resistente, fácil de utilizar e com válvula para saída de água.</p>","Piscinas","Cão","Esta piscina é ideal para os dias mais quentes de verão, para o seu cão poder refrescar-se e brincar na água. É feita de plástico resistente e não precisa de bomba de ar para a montagem. ESPECIFICAÇÕES Plástico resistente; Sem necessidade de bomba de ar; Fácil de montar e de guardar; Com válvula de saída de água. MEDIDAS CAPACIDADE Ø 80 cm 100 L Ø 120 cm 340 L Ø 160 cm 600 L","Piscina para cães, resistente, fácil de utilizar e com válvula para saída de água. Ver mais ","4018653823989","82398","Ø 80 x 20 cm",NULL,"Kerbl","https://goldpet.pt/img/m/109.jpg","Cão","Todas as idades","Grande/Gigante Mini/Pequeno Médio","","","","","Acessórios","https://goldpet.pt/72526-large_default/piscina-para-caes-kerbl.jpg","['https://goldpet.pt/72526-medium_default/piscina-para-caes-kerbl.jpg', 'https://goldpet.pt/72525-medium_default/piscina-para-caes-kerbl.jpg', 'https://goldpet.pt/72524-medium_default/piscina-para-caes-kerbl.jpg']","group[4]","1359",NULL,"Done1","012501565"
"137","23251","Piscina para cães - Kerbl","36,71 €",NULL,NULL,"<p>Piscina para cães, resistente, fácil de utilizar e com válvula para saída de água.</p>","Piscinas","Cão","Esta piscina é ideal para os dias mais quentes de verão, para o seu cão poder refrescar-se e brincar na água. É feita de plástico resistente e não precisa de bomba de ar para a montagem. ESPECIFICAÇÕES Plástico resistente; Sem necessidade de bomba de ar; Fácil de montar e de guardar; Com válvula de saída de água. MEDIDAS CAPACIDADE Ø 80 cm 100 L Ø 120 cm 340 L Ø 160 cm 600 L","Piscina para cães, resistente, fácil de utilizar e com válvula para saída de água. Ver mais ","4018653822623","82262","Ø 120 x 30 cm",NULL,"Kerbl","https://goldpet.pt/img/m/109.jpg","Cão","Todas as idades","Grande/Gigante Mini/Pequeno Médio","","","","","Acessórios","https://goldpet.pt/72526-large_default/piscina-para-caes-kerbl.jpg","['https://goldpet.pt/72526-medium_default/piscina-para-caes-kerbl.jpg', 'https://goldpet.pt/72525-medium_default/piscina-para-caes-kerbl.jpg', 'https://goldpet.pt/72524-medium_default/piscina-para-caes-kerbl.jpg']","group[4]","1255",NULL,"Done1","012501544"
"138","32575","Mordedor de treino para cães - Ferribiella","16,50 €",NULL,NULL,"<p>Brinquedo de treino para cães.</p>","Brinquedos de treino","Cão","Brinquedo de treino indicado para cães. MEDIDA FORMATO 27 x 8,5 cm 1 pega 50 x 8,5 cm 2 pegas","Brinquedo de treino para cães. Ver mais ","8014302290306","AD301","27 x 8,5 cm",NULL,"Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","Adulto","Todos os portes","","","","","Acessórios","https://goldpet.pt/88774-large_default/mordedor-de-treino-para-caes-ferribiella.jpg","['https://goldpet.pt/88774-medium_default/mordedor-de-treino-para-caes-ferribiella.jpg']","group[4]","4274",NULL,"Done1","012664414"
"139","32575","Mordedor de treino para cães - Ferribiella","33,56 €",NULL,NULL,"<p>Brinquedo de treino para cães.</p>","Brinquedos de treino","Cão","Brinquedo de treino indicado para cães. MEDIDA FORMATO 27 x 8,5 cm 1 pega 50 x 8,5 cm 2 pegas","Brinquedo de treino para cães. Ver mais ","8014302290313","AD302","50 x 8,5 cm",NULL,"Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","Adulto","Todos os portes","","","","","Acessórios","https://goldpet.pt/88774-large_default/mordedor-de-treino-para-caes-ferribiella.jpg","['https://goldpet.pt/88774-medium_default/mordedor-de-treino-para-caes-ferribiella.jpg']","group[4]","4273",NULL,"Done1","012664415"
"140","176","Versele-laga Opti Coat","10,92 €",NULL,NULL,"","Cuidados da pele e do pelo","Cão","Oropharma Opti Coat é 100% suplemento dietético natural com base em ácidos gordos essenciais. Impede uma pele seca e escamosa . Rico em óleo de salmão , Opti Coat contém grandes quantidades de ômega-3 e ômega-6 e outros ácidos gordos essenciais para uma pele saudável, brilhante e forte . Porque c ontém o pigmento natural da planta , &beta. -caroteno, a pele do seu cão terá uma cor bonita e saudável. &beta. -caroteno também reforça a imunidade e fertilidade. MODO DE UTILIZAÇÃO 1medida (=10ml) / 400gr de ração","Ver mais ","5410340603222","460322","250 ml","250 ml      1 L","Versele-Laga","https://goldpet.pt/img/m/23.jpg","Cão","","","Pele e pelo","Suplemento alimentar","","","Saúde e higiene","https://goldpet.pt/43253-large_default/versele-laga-opti-coat-250ml.jpg","['https://goldpet.pt/43253-medium_default/versele-laga-opti-coat-250ml.jpg']","group[8]","238",NULL,"Done1","011200466"
"141","176","Versele-laga Opti Coat","23,84 €",NULL,NULL,"","Cuidados da pele e do pelo","Cão","Oropharma Opti Coat é 100% suplemento dietético natural com base em ácidos gordos essenciais. Impede uma pele seca e escamosa . Rico em óleo de salmão , Opti Coat contém grandes quantidades de ômega-3 e ômega-6 e outros ácidos gordos essenciais para uma pele saudável, brilhante e forte . Porque c ontém o pigmento natural da planta , &beta. -caroteno, a pele do seu cão terá uma cor bonita e saudável. &beta. -caroteno também reforça a imunidade e fertilidade. MODO DE UTILIZAÇÃO 1medida (=10ml) / 400gr de ração","Ver mais ","5410340603826","460382","1 L","250 ml      1 L","Versele-Laga","https://goldpet.pt/img/m/23.jpg","Cão","","","Pele e pelo","Suplemento alimentar","","","Saúde e higiene","https://goldpet.pt/43253-large_default/versele-laga-opti-coat-250ml.jpg","['https://goldpet.pt/43253-medium_default/versele-laga-opti-coat-250ml.jpg']","group[8]","967",NULL,"Done1","011200467"
"142","32391","Corta unhas para cães e gatos - Ferribiella","9,01 €",NULL,NULL,"<p>Utensílio para corte de unhas pequenas, médias ou grandes, adequado a cães e gatos.</p>","Corta unhas e nós","Cão","Este corta unhas para cão e gato com pega ergonómica é adequado para corte de unhas pequenas, médias ou grandes. Disponível em 3 tamanhos.","Utensílio para corte de unhas pequenas, médias ou grandes, adequado a cães e gatos. Ver mais ","8014302149369","PTT712","Pequeno",NULL,"Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão Gato","","Todos os portes","","","","","Higiene Saúde e higiene","https://goldpet.pt/87967-large_default/corta-unhas-para-caes-e-gatos-ferribiella.jpg","['https://goldpet.pt/87967-medium_default/corta-unhas-para-caes-e-gatos-ferribiella.jpg']","group[1]","781",NULL,"Done1","012661236"
"143","32391","Corta unhas para cães e gatos - Ferribiella","10,99 €",NULL,NULL,"<p>Utensílio para corte de unhas pequenas, médias ou grandes, adequado a cães e gatos.</p>","Corta unhas e nós","Cão","Este corta unhas para cão e gato com pega ergonómica é adequado para corte de unhas pequenas, médias ou grandes. Disponível em 3 tamanhos.","Utensílio para corte de unhas pequenas, médias ou grandes, adequado a cães e gatos. Ver mais ","8014302149352","PTT710","Médio",NULL,"Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão Gato","","Todos os portes","","","","","Higiene Saúde e higiene","https://goldpet.pt/87967-large_default/corta-unhas-para-caes-e-gatos-ferribiella.jpg","['https://goldpet.pt/87967-medium_default/corta-unhas-para-caes-e-gatos-ferribiella.jpg']","group[1]","782",NULL,"Done1","012661234"
"144","32391","Corta unhas para cães e gatos - Ferribiella","11,55 €",NULL,NULL,"<p>Utensílio para corte de unhas pequenas, médias ou grandes, adequado a cães e gatos.</p>","Corta unhas e nós","Cão","Este corta unhas para cão e gato com pega ergonómica é adequado para corte de unhas pequenas, médias ou grandes. Disponível em 3 tamanhos.","Utensílio para corte de unhas pequenas, médias ou grandes, adequado a cães e gatos. Ver mais ","8014302149345","PTT711","Grande",NULL,"Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão Gato","","Todos os portes","","","","","Higiene Saúde e higiene","https://goldpet.pt/87967-large_default/corta-unhas-para-caes-e-gatos-ferribiella.jpg","['https://goldpet.pt/87967-medium_default/corta-unhas-para-caes-e-gatos-ferribiella.jpg']","group[1]","783",NULL,"Done1","012661235"
"145","31293","Portão de segurança para cães - Ferribiella","60,61 €",NULL,NULL,"<p>Portão de segurança, para impedir o acesso dos animais a determinados locais.</p>","Barreiras","Cão","Este portão é indicado para colocar na entrada de espaços de acesso proibido a cães. Pode ser colocado em aberturas de portas, corredores ou escadas, com largura entre 69 cm e 75 cm. Tem um sistema de fecho automático, caso a porta abra menos de 30°. ESPECIFICAÇÕES MEDIDAS TOTAIS: 69 a 75 cm de largura, 60 cm de altura. MEDIDA DO PORTÃO: 50 cm.","Portão de segurança, para impedir o acesso dos animais a determinados locais. Ver mais ","8014302280192","T-B72","50 cm",NULL,"Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","Adulto Puppy/Júnior Sénior","Mini/Pequeno Médio","","","","","Acessórios","https://goldpet.pt/76615-large_default/portao-de-seguranca-para-caes-ferribiella.jpg","['https://goldpet.pt/76615-medium_default/portao-de-seguranca-para-caes-ferribiella.jpg']","group[4]","90",NULL,"Done1","012600510"
"146","31196","Desodorizante de talco para cães e gatos - Ferribiella","11,43 €",NULL,NULL,"<p>Desodorizante em spray, com cheiro a talco, para cães e gatos.</p>","Perfumes e desodorizantes","Cão","O desodorizante ajuda a eliminar odores e mantém o animal de estimação limpo e cheiroso, entre os banhos habituais. Aplicar de forma uniforme, em quantidade adequada ao porte do animal. Manter uma distância média de 20 cm durante a aplicação.","Desodorizante em spray, com cheiro a talco, para cães e gatos. Ver mais ","8014302174521","IGF62","300 ml",NULL,"Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão Gato","Adulto Kitten Puppy/Júnior Sénior","","Pele e pelo","","","","Higiene Saúde e higiene","https://goldpet.pt/76151-large_default/desodorizante-de-talco-para-caes-e-gatos-ferribiella.jpg","['https://goldpet.pt/76151-medium_default/desodorizante-de-talco-para-caes-e-gatos-ferribiella.jpg']","group[16]","2081",NULL,"Done1","012600342"
"147","162","Anima-Strath - Suplemento fortificante","13,77 €",NULL,NULL,"<p>Alimento complementar natural para todos os animais, à base de levedura vegetal.</p>","Suplementos e vitaminas","Cão","Anima-Strath Fortificante é um alimento complementar 100% natural, para todos os animais, de todas as idades, saudáveis ou doentes. Preparado num moderno laboratório suíço, segundo um processo patenteado que origina uma combinação única de levedura plasmolisada e plantas, mantendo-se fiel à filosofia 100% natural que esteve na sua origem há mais de 50 anos. O suplemento baseia-se apenas em matérias-primas naturais, não contém corantes, conservantes e substâncias artificiais. Possui uma combinação única e equilibrada de 61 substâncias vitais: 11 vitaminas, 19 minerais / oligoelementos, 20 aminoácidos e 11 substâncias reconstituintes. A sua eficácia está suportada em investigações clínicas e científicas e comprovada por inúmeros testemunhos ao longo da sua história. Promove o bem-estar do animal para uma vida longa e ativa. Pode ser administrado regularmente como complemento da ração diária e durante períodos prolongados, não criando habituação nem provocando efeitos secundários indesejados. INDICADO PARA: Cães; Gatos; Coelhos; Aves; Gado bovino; Cavalos. A sua administração regular garante uma alimentação completa e equilibrada em todas as substâncias vitais necessárias a um metabolismo correto. Pode ser administrado sem interrupções, pois é 100% natural e não contém qualquer aditivo artificial ou agente químico de conservação. Precaução: Se misturado na água, esta deve ser renovada, pelo menos, uma vez por dia, para não alterar as propriedades organolépticas do produto nem criar depósito. BENEFÍCIOS Aumenta e fortalece a resistência/defesa imunitária. Protege contra infeções. Proporciona pelagens e plumagens sãs e brilhantes. Fornece suporte durante a muda de Primavera e Verão. Estimula o apetite, equilibra o sistema digestivo e aumenta a sua eficácia. Promove uma flora intestinal saudável e melhora a digestibilidade dos alimentos, promovendo a absorção de nutrientes vitais. Estimula a vitalidade. Acelera a recuperação após doença, diminuindo o período de convalescença. Estimula e sustenta todo o metabolismo. Ideal para a reprodução e criação, promovendo um crescimento e desenvolvimento equilibrados. Melhora o aporte de energia aos músculos. Ideal para atividades desportivas, melhora a performance e reduz o tempo de recuperação após exigências físicas aumentadas. Regula e equilibra o sistema nervoso. Ajuda em situações de stress e nervosismo ou ambientes estranhos. EFICÁCIA O Anima-Strath® acompanha a vida de inúmeros animais que são o orgulho dos seus proprietários. Seja como apenas partilha de companhia ou trabalhados para serem campeões, o objetivo é dar uma vida saudável e fortalecida para todos eles, cheia de sucesso e companheirismo entre ambos. Ajuda no período de acasalamento; Ajuda em situações de arranque de penas; Prevenção de problemas; Ajuda durante a gestação e durante a época de caça; Melhora o pelo; Combate a paralisia dos membros. DOSAGEM DIÁRIA TIPO DE ANIMAL QUANTIDADE DIÁRIA Animais de pequeno porte algumas gotas a 1/2 colher de chá Animais de médio porte 1/2 a uma 1 de chá Animais de grande porte 1 a 2 colheres de chá Animais muito grandes >50kg 4 colheres de chá Pequenos animais - Cães, gatos, roedores, aves, peixes, répteis. Animais médios - Cães, caprinos, ovinos. Animais grandes - Cães, suínos, vitelos. Animais muito grandes - Cães, gado, bovinos, equinos. Condições de armazenamento: Conservar em local fresco e seco. Manter fora do alcance das crianças. COMPOSIÇÃO Leveduras, plantas, extrato de malte, mel e sumo de laranja. Nota: Os ingredientes são de origem natural, assim os valores poderão variar ligeiramente por cada lote produzido (100ml/128g; 250ml/320g; 1000 ml/1280g; 5000ml/6400g). COMPOSIÇÃO ANALÍTICA Análise básica: Densidade 1,28, pH (eletrométrico) 4,95, Energia 1158 kJ / 276 kcal, Carbohidratos 57,20 g, Glicose 19,60 g, Frutose 23,60 g, Proteína (f=6,25) 5,50 g, Gorduras 0,50 g, Álcool (% w/w) 2,50 g, Matéria seca 63,70 g, Minerais 0,80 g. 11 Substâncias vitais: Lecitina 850,00 mg, Fosfato de Lecitina 51,00 mg, Manano 1530 mg, Glucano 710 mg, Glutatião 180,00 mg, Colina 60,00 mg, DNA (Ácido desoxirribonucleico) 28,28 mg, RNA (Ácido ribonucleico) 200,40mg, ATP (Adenosina trifosfato) 790,00 mmol, L-Carnitina 8,90 mg, Ubiquinona (coenzima) Q6 3,20 mg, Ubiquinona (coenzima) Q7 0,07 mg, Ubiquinona (coenzima) Q9 0,003 mg. 11 Vitaminas: Inositol 53,60 mg, Provitamina D2 (Ergosterol) 52,10 mg, Vitamina B1 (Tiamina) 0,85 mg, Vitamina B2 (Riboflavina) 0,56 mg, Vitamina B3 (Niacina) 1,50 mg, Vitamina B5 (Ácido pantoténico) 0,92 mg, Vitamina B6 (Piridoxina) 0,25 mmol, Vitamina B7 (Biotina) 0,02 mg, Vitamina B9 (Ácido fólico) 0,013 mg, Vitamina B12 (Cobalamina) 0,0004 mg, Vitamina C (Ácido ascórbico) 1,2 mg. 19 Minerais/ Oligoelementos: Ácido silícico (Si) 1,75 mg, Cálcio (Ca) 9,00 mg, Cobalto (Co) 0,016 mg, Cobre (Cu) 0,128 mg, Crómio (Cr) 0,004 mg, Enxofre total (S) 42,75 mg, Estanho (Sn) 0,16 mg, Ferro (Fe) 1,22 mg, Fósforo (P205) 161,70 mg, Germânio (Ge) 0,045 mg, Magnésio (Mg) 23,55 mg, Manganês (Mn) 0,08 mg, Molibdénio (Mo) 0,08 mg, Níquel (Ni) 0,044 mg, Potássio (K) 304,90 mg, Selénio (Se) 0,13 mg, Sódio (Na) 2,83 mg, Vanádio (V) 0,03 mg, Zinco (Zn) 2,09 mg. 20 Aminoácidos: Ácido aspártico + Asparagina 490 mg, Ácido glutâmico + Glutamina 570 mg, Alanina 300 mg, Arginina 220 mg, Cistina 10 mg, Fenilalanina 220 mg, Glicina 220 mg, Histidina 120 mg, Isoleucina 240 mg, Leucina 360 mg, Lisina 310 mg, Metionina 60 mg, Prolina 200 mg, Serina 260 mg, Tirosina 70 mg, Treonina 260 mg, Triptofano 60 mg, Valina 290 mg. AV Nº33/96DGV","Alimento complementar natural para todos os animais, à base de levedura vegetal. Ver mais ","5601963100735","7708412","100 ml","100 ml      100 ml + OFERTA Brinde      250 ml      1 L      5 L","Anima Strath","https://goldpet.pt/img/m/96.jpg","Aves Cavalo Cão Gato Roedor","","","Manutenção","Suplemento alimentar","","","Saúde e higiene","https://goldpet.pt/89226-large_default/anima-strath-suplemento-fortificante.jpg","['https://goldpet.pt/89226-medium_default/anima-strath-suplemento-fortificante.jpg']","group[8]","484",NULL,"Done1","003500035"
"148","162","Anima-Strath - Suplemento fortificante","13,77 €",NULL,NULL,"<p>Alimento complementar natural para todos os animais, à base de levedura vegetal.</p>","Suplementos e vitaminas","Cão","Anima-Strath Fortificante é um alimento complementar 100% natural, para todos os animais, de todas as idades, saudáveis ou doentes. Preparado num moderno laboratório suíço, segundo um processo patenteado que origina uma combinação única de levedura plasmolisada e plantas, mantendo-se fiel à filosofia 100% natural que esteve na sua origem há mais de 50 anos. O suplemento baseia-se apenas em matérias-primas naturais, não contém corantes, conservantes e substâncias artificiais. Possui uma combinação única e equilibrada de 61 substâncias vitais: 11 vitaminas, 19 minerais / oligoelementos, 20 aminoácidos e 11 substâncias reconstituintes. A sua eficácia está suportada em investigações clínicas e científicas e comprovada por inúmeros testemunhos ao longo da sua história. Promove o bem-estar do animal para uma vida longa e ativa. Pode ser administrado regularmente como complemento da ração diária e durante períodos prolongados, não criando habituação nem provocando efeitos secundários indesejados. INDICADO PARA: Cães; Gatos; Coelhos; Aves; Gado bovino; Cavalos. A sua administração regular garante uma alimentação completa e equilibrada em todas as substâncias vitais necessárias a um metabolismo correto. Pode ser administrado sem interrupções, pois é 100% natural e não contém qualquer aditivo artificial ou agente químico de conservação. Precaução: Se misturado na água, esta deve ser renovada, pelo menos, uma vez por dia, para não alterar as propriedades organolépticas do produto nem criar depósito. BENEFÍCIOS Aumenta e fortalece a resistência/defesa imunitária. Protege contra infeções. Proporciona pelagens e plumagens sãs e brilhantes. Fornece suporte durante a muda de Primavera e Verão. Estimula o apetite, equilibra o sistema digestivo e aumenta a sua eficácia. Promove uma flora intestinal saudável e melhora a digestibilidade dos alimentos, promovendo a absorção de nutrientes vitais. Estimula a vitalidade. Acelera a recuperação após doença, diminuindo o período de convalescença. Estimula e sustenta todo o metabolismo. Ideal para a reprodução e criação, promovendo um crescimento e desenvolvimento equilibrados. Melhora o aporte de energia aos músculos. Ideal para atividades desportivas, melhora a performance e reduz o tempo de recuperação após exigências físicas aumentadas. Regula e equilibra o sistema nervoso. Ajuda em situações de stress e nervosismo ou ambientes estranhos. EFICÁCIA O Anima-Strath® acompanha a vida de inúmeros animais que são o orgulho dos seus proprietários. Seja como apenas partilha de companhia ou trabalhados para serem campeões, o objetivo é dar uma vida saudável e fortalecida para todos eles, cheia de sucesso e companheirismo entre ambos. Ajuda no período de acasalamento; Ajuda em situações de arranque de penas; Prevenção de problemas; Ajuda durante a gestação e durante a época de caça; Melhora o pelo; Combate a paralisia dos membros. DOSAGEM DIÁRIA TIPO DE ANIMAL QUANTIDADE DIÁRIA Animais de pequeno porte algumas gotas a 1/2 colher de chá Animais de médio porte 1/2 a uma 1 de chá Animais de grande porte 1 a 2 colheres de chá Animais muito grandes >50kg 4 colheres de chá Pequenos animais - Cães, gatos, roedores, aves, peixes, répteis. Animais médios - Cães, caprinos, ovinos. Animais grandes - Cães, suínos, vitelos. Animais muito grandes - Cães, gado, bovinos, equinos. Condições de armazenamento: Conservar em local fresco e seco. Manter fora do alcance das crianças. COMPOSIÇÃO Leveduras, plantas, extrato de malte, mel e sumo de laranja. Nota: Os ingredientes são de origem natural, assim os valores poderão variar ligeiramente por cada lote produzido (100ml/128g; 250ml/320g; 1000 ml/1280g; 5000ml/6400g). COMPOSIÇÃO ANALÍTICA Análise básica: Densidade 1,28, pH (eletrométrico) 4,95, Energia 1158 kJ / 276 kcal, Carbohidratos 57,20 g, Glicose 19,60 g, Frutose 23,60 g, Proteína (f=6,25) 5,50 g, Gorduras 0,50 g, Álcool (% w/w) 2,50 g, Matéria seca 63,70 g, Minerais 0,80 g. 11 Substâncias vitais: Lecitina 850,00 mg, Fosfato de Lecitina 51,00 mg, Manano 1530 mg, Glucano 710 mg, Glutatião 180,00 mg, Colina 60,00 mg, DNA (Ácido desoxirribonucleico) 28,28 mg, RNA (Ácido ribonucleico) 200,40mg, ATP (Adenosina trifosfato) 790,00 mmol, L-Carnitina 8,90 mg, Ubiquinona (coenzima) Q6 3,20 mg, Ubiquinona (coenzima) Q7 0,07 mg, Ubiquinona (coenzima) Q9 0,003 mg. 11 Vitaminas: Inositol 53,60 mg, Provitamina D2 (Ergosterol) 52,10 mg, Vitamina B1 (Tiamina) 0,85 mg, Vitamina B2 (Riboflavina) 0,56 mg, Vitamina B3 (Niacina) 1,50 mg, Vitamina B5 (Ácido pantoténico) 0,92 mg, Vitamina B6 (Piridoxina) 0,25 mmol, Vitamina B7 (Biotina) 0,02 mg, Vitamina B9 (Ácido fólico) 0,013 mg, Vitamina B12 (Cobalamina) 0,0004 mg, Vitamina C (Ácido ascórbico) 1,2 mg. 19 Minerais/ Oligoelementos: Ácido silícico (Si) 1,75 mg, Cálcio (Ca) 9,00 mg, Cobalto (Co) 0,016 mg, Cobre (Cu) 0,128 mg, Crómio (Cr) 0,004 mg, Enxofre total (S) 42,75 mg, Estanho (Sn) 0,16 mg, Ferro (Fe) 1,22 mg, Fósforo (P205) 161,70 mg, Germânio (Ge) 0,045 mg, Magnésio (Mg) 23,55 mg, Manganês (Mn) 0,08 mg, Molibdénio (Mo) 0,08 mg, Níquel (Ni) 0,044 mg, Potássio (K) 304,90 mg, Selénio (Se) 0,13 mg, Sódio (Na) 2,83 mg, Vanádio (V) 0,03 mg, Zinco (Zn) 2,09 mg. 20 Aminoácidos: Ácido aspártico + Asparagina 490 mg, Ácido glutâmico + Glutamina 570 mg, Alanina 300 mg, Arginina 220 mg, Cistina 10 mg, Fenilalanina 220 mg, Glicina 220 mg, Histidina 120 mg, Isoleucina 240 mg, Leucina 360 mg, Lisina 310 mg, Metionina 60 mg, Prolina 200 mg, Serina 260 mg, Tirosina 70 mg, Treonina 260 mg, Triptofano 60 mg, Valina 290 mg. AV Nº33/96DGV","Alimento complementar natural para todos os animais, à base de levedura vegetal. Ver mais ","5601963108670"," 1930001","100 ml + OFERTA Brinde","100 ml      100 ml + OFERTA Brinde      250 ml      1 L      5 L","Anima Strath","https://goldpet.pt/img/m/96.jpg","Aves Cavalo Cão Gato Roedor","","","Manutenção","Suplemento alimentar","","","Saúde e higiene","https://goldpet.pt/89226-large_default/anima-strath-suplemento-fortificante.jpg","['https://goldpet.pt/89226-medium_default/anima-strath-suplemento-fortificante.jpg']","group[8]","4581",NULL,"Done1","003500074"
