id,title,model_number,image_list,key_features_list,features_list,specifications_list,documents_list,product_link,status
514,Lock Function,Model Number: R055.056.FD,"[""https://images.baldwinhardware.com/is/image/Baldwin/r055-056-ps-fd-ipv-c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r055-056-ps-fd-ipv-c3?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r055-056-ps-fd-ipv-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r055-056-pv-ipv-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r055-056-ps-fd-ipv-c1?$bal%2Dprslider$""]","[""Satin Nickel that is smooth and clean is a nickel-plated brass, bringing the beauty of the finish with the weight of brass. All covered by the Baldwin Limited Lifetime Finish™ Warranty, creating a crisp and clean look for both traditional and contemporary designs.""]","[""Satin Nickel that is smooth and clean is a nickel-plated brass, bringing the beauty of the finish with the weight of brass. All covered by the Baldwin Limited Lifetime Finish™ Warranty, creating a crisp and clean look for both traditional and contemporary designs.""]","[[""Lock Type"", [""Tubular"", ""Mortise""]], [""Style"", ""Rustic""], [""Lock Function"", ""Full Dummy""]]","[[""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/r055-arch-rose-dummy?variant=fd-r055-056,Done
515,Lock Function,Model Number: R054.056.FD,"[""https://images.baldwinhardware.com/is/image/Baldwin/r054-056-ps-fd-ipv-c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r054-056-ps-fd-ipv-c3?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r054-056-ps-fd-ipv-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r054-056-pv-ipv-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/5156-056-pv-i-c1?$bal%2Dprslider$""]","[""Satin Nickel that is smooth and clean is a nickel-plated brass, bringing the beauty of the finish with the weight of brass. All covered by the Baldwin Limited Lifetime Finish™ Warranty, creating a crisp and clean look for both traditional and contemporary designs.""]","[""Satin Nickel that is smooth and clean is a nickel-plated brass, bringing the beauty of the finish with the weight of brass. All covered by the Baldwin Limited Lifetime Finish™ Warranty, creating a crisp and clean look for both traditional and contemporary designs.""]","[[""Lock Type"", [""Tubular"", ""Mortise""]], [""Style"", ""Traditional""], [""Lock Function"", ""Full Dummy""]]","[[""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/r054-bethpage-rose-dummy?variant=fd-r054-056,Done
516,Lock Function,Model Number: R053.056.FD,"[""https://images.baldwinhardware.com/is/image/Baldwin/r053-056-ps-fd-ipv-c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r053-056-ps-fd-ipv-c3?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r053-056-ps-fd-ipv-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r053-056-pv-ipv-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/5058-056-ps-fd-idm-c1?$bal%2Dprslider$""]","[""Satin Nickel that is smooth and clean is a nickel-plated brass, bringing the beauty of the finish with the weight of brass. All covered by the Baldwin Limited Lifetime Finish™ Warranty, creating a crisp and clean look for both traditional and contemporary designs.""]","[""Satin Nickel that is smooth and clean is a nickel-plated brass, bringing the beauty of the finish with the weight of brass. All covered by the Baldwin Limited Lifetime Finish™ Warranty, creating a crisp and clean look for both traditional and contemporary designs.""]","[[""Lock Type"", [""Tubular"", ""Mortise""]], [""Style"", ""Transitional""], [""Lock Function"", ""Full Dummy""]]","[[""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/r053-hollywood-hills-rose-dummy?variant=fd-r053-056,Done
517,Lock Function,Model Number: R052.056.FD,"[""https://images.baldwinhardware.com/is/image/Baldwin/r052-056-ps-fd-ipv-c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r052-056-ps-fd-ipv-c3?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r052-056-ps-fd-ipv-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r052-056-pv-ipv-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/5006-056-ps-fd-idm-c1?$bal%2Dprslider$""]","[""Satin Nickel that is smooth and clean is a nickel-plated brass, bringing the beauty of the finish with the weight of brass. All covered by the Baldwin Limited Lifetime Finish™ Warranty, creating a crisp and clean look for both traditional and contemporary designs.""]","[""Satin Nickel that is smooth and clean is a nickel-plated brass, bringing the beauty of the finish with the weight of brass. All covered by the Baldwin Limited Lifetime Finish™ Warranty, creating a crisp and clean look for both traditional and contemporary designs.""]","[[""Lock Type"", [""Tubular"", ""Mortise""]], [""Style"", ""Contemporary""], [""Lock Function"", ""Full Dummy""]]","[[""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/r052-contemporary-rose-dummy?variant=fd-r052-056,Done
518,Projection,Model Number: R051.056.FD,"[""https://images.baldwinhardware.com/is/image/Baldwin/r051-056-fd-ips-idm-c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r051-056-fd-ips-idm-c3?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_r051-056-entr_sbs1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r051-056-fd-ips-idm-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r051-076-pv-rpv_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/5058-056-ps-fd-idm-c1?$bal%2Dprslider$""]","[""Inspired by the clean modernism of the Hollywood Hills, this statement making piece leaves a lasting impression."", ""Dummy roses are sold as a pair or individual and are used to create tubular full or half dummy sets."", ""Includes two roses, the appropriate backplate and the retainer(s) required to secure the rose to the door. Knobs or levers sold separately."", ""This style is featured in Quick Ship as part of a complete Passage, Privacy, Full Dummy or Half Dummy set.""]","[""Inspired by the clean modernism of the Hollywood Hills, this statement making piece leaves a lasting impression."", ""Dummy roses are sold as a pair or individual and are used to create tubular full or half dummy sets."", ""Includes two roses, the appropriate backplate and the retainer(s) required to secure the rose to the door. Knobs or levers sold separately."", ""This style is featured in Quick Ship as part of a complete Passage, Privacy, Full Dummy or Half Dummy set."", ""Perfectly blending a mix of traditional and modern creates a cohesive transitional style, embodied within the design of this item."", ""Dependability, quality, and high design. Baldwin's Quick Ship items are ready to ship to you within 5 business days from ordering."", ""Our Lifetime Satin Nickel finish is create by nickel-plating solid brass, to bring about the beauty of the warm and smooth silver tone, combined with the weight and quality of brass. This satin, matte-like PVD finish is extremely durable and is backed by our Limited Lifetime Finish™ Warranty.""]","[[""Lock Type"", [""Tubular"", ""Mortise""]], [""Style"", ""Transitional""], [""Lock Function"", ""Full Dummy""], [""Projection"", "".25""]]","[[""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/r051-hollywood-hills-rose-dummy?variant=fd-r051-056,Done
519,Projection,Model Number: R050.056.FD,"[""https://images.baldwinhardware.com/is/image/Baldwin/r050-056-fd-ips-idm-c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r050-056-fd-ips-idm-c3?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r050-056-fd-ips-idm-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r050-056-pv-ipv-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-k007-056-fd-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/5058-056-ps-fd-idm-c1?$bal%2Dprslider$""]","[""Inspired by the clean modernism of the Hollywood Hills, this statement making piece leaves a lasting impression."", ""Dummy roses are sold as a pair or individual and are used to create tubular full or half dummy sets."", ""Includes two roses, the appropriate backplate and the retainer(s) required to secure the rose to the door. Knobs or levers sold separately."", ""This style is featured in Quick Ship as part of a complete Passage, Privacy, Full Dummy or Half Dummy set.""]","[""Inspired by the clean modernism of the Hollywood Hills, this statement making piece leaves a lasting impression."", ""Dummy roses are sold as a pair or individual and are used to create tubular full or half dummy sets."", ""Includes two roses, the appropriate backplate and the retainer(s) required to secure the rose to the door. Knobs or levers sold separately."", ""This style is featured in Quick Ship as part of a complete Passage, Privacy, Full Dummy or Half Dummy set."", ""Perfectly blending a mix of traditional and modern creates a cohesive transitional style, embodied within the design of this item."", ""Dependability, quality, and high design. Baldwin's Quick Ship items are ready to ship to you within 5 business days from ordering."", ""Our Lifetime Satin Nickel finish is create by nickel-plating solid brass, to bring about the beauty of the warm and smooth silver tone, combined with the weight and quality of brass. This satin, matte-like PVD finish is extremely durable and is backed by our Limited Lifetime Finish™ Warranty.""]","[[""Lock Type"", [""Tubular"", ""Mortise""]], [""Style"", ""Transitional""], [""Lock Function"", ""Full Dummy""], [""Projection"", "".25""]]","[[""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/r050-hollywood-hills-rose-dummy?variant=fd-r050-056,Done
521,Projection,Model Number: R048.056.FD,"[""https://images.baldwinhardware.com/is/image/Baldwin/r048-056-fd-ips-idm-c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r048-056-fd-ips-idm-c3?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es_r048-056-entr_cld1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r048-056-fd-ips-idm-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r048-056-pv-rpv-lpv-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/5006-056-ps-fd-idm-c1?$bal%2Dprslider$""]","[""Curves and lines compose an elongated rose that can enhance any home."", ""Dummy roses are sold as a pair or individual and are used to create tubular full or half dummy sets."", ""Includes two roses, the appropriate backplate and the retainer(s) required to secure the rose to the door. Knobs or levers sold separately."", ""This style is featured in Quick Ship as part of a complete Passage, Privacy, Full Dummy or Half Dummy set.""]","[""Curves and lines compose an elongated rose that can enhance any home."", ""Dummy roses are sold as a pair or individual and are used to create tubular full or half dummy sets."", ""Includes two roses, the appropriate backplate and the retainer(s) required to secure the rose to the door. Knobs or levers sold separately."", ""This style is featured in Quick Ship as part of a complete Passage, Privacy, Full Dummy or Half Dummy set."", ""This hardware has the subtle simplicity and clean aesthetic that pairs so well with a contemporary home."", ""Dependability, quality, and high design. Baldwin's Quick Ship items are ready to ship to you within 5 business days from ordering."", ""Our Lifetime Satin Nickel finish is create by nickel-plating solid brass, to bring about the beauty of the warm and smooth silver tone, combined with the weight and quality of brass. This satin, matte-like PVD finish is extremely durable and is backed by our Limited Lifetime Finish™ Warranty.""]","[[""Lock Type"", [""Tubular"", ""Mortise""]], [""Style"", ""Contemporary""], [""Lock Function"", ""Full Dummy""], [""Projection"", "".25""]]","[[""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/r048-contemporary-rose-dummy?variant=fd-r048-056,Done
522,Projection,Model Number: R046.056.FD,"[""https://images.baldwinhardware.com/is/image/Baldwin/r046-056-fd-ips-idm-c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r046-056-fd-ips-idm-c3?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r046-056-fd-ips-idm-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r046-056-pv-ipv-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-l024-056-fd-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/5006-056-ps-fd-idm-c1?$bal%2Dprslider$""]","[""Lustrous lines create a sleek design to adorn your dream home."", ""Dummy roses are sold as a pair or individual and are used to create tubular full or half dummy sets."", ""Includes two roses, the appropriate backplate and the retainer(s) required to secure the rose to the door. Knobs or levers sold separately."", ""Please note that this rose will not cover the 2.125\"" standard door preparation""]","[""Lustrous lines create a sleek design to adorn your dream home."", ""Dummy roses are sold as a pair or individual and are used to create tubular full or half dummy sets."", ""Includes two roses, the appropriate backplate and the retainer(s) required to secure the rose to the door. Knobs or levers sold separately."", ""Please note that this rose will not cover the 2.125\"" standard door preparation"", ""This hardware has the subtle simplicity and clean aesthetic that pairs so well with a contemporary home."", ""Dependability, quality, and high design. Baldwin's Quick Ship items are ready to ship to you within 5 business days from ordering."", ""Our Lifetime Satin Nickel finish is create by nickel-plating solid brass, to bring about the beauty of the warm and smooth silver tone, combined with the weight and quality of brass. This satin, matte-like PVD finish is extremely durable and is backed by our Limited Lifetime Finish™ Warranty.""]","[[""Lock Type"", [""Tubular"", ""Mortise""]], [""Style"", ""Contemporary""], [""Lock Function"", ""Full Dummy""], [""Projection"", "".25""]]","[[""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/r046-palm-springs-rose-dummy?variant=fd-r046-056,Done
531,Projection,Model Number: R016.056.FD,"[""https://images.baldwinhardware.com/is/image/Baldwin/r016-056-fd-ips-idm-c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r016-056-fd-ips-idm-c3?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r016-056-fd-ips-idm-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r016-056-pv-ipv-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_5023-056-ps_cr1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-l015-056-fd-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/5058-056-ps-fd-idm-c1?$bal%2Dprslider$""]","[""This clean straightforward style makes a bold impression."", ""Dummy roses are sold as a pair or individual and are used to create tubular full or half dummy sets."", ""Includes two roses, the appropriate backplate and the retainer(s) required to secure the rose to the door. Knobs or levers sold separately."", ""This style is featured in Quick Ship as part of a complete Passage, Privacy, Full Dummy or Half Dummy set.""]","[""This clean straightforward style makes a bold impression."", ""Dummy roses are sold as a pair or individual and are used to create tubular full or half dummy sets."", ""Includes two roses, the appropriate backplate and the retainer(s) required to secure the rose to the door. Knobs or levers sold separately."", ""This style is featured in Quick Ship as part of a complete Passage, Privacy, Full Dummy or Half Dummy set."", ""Perfectly blending a mix of traditional and modern creates a cohesive transitional style, embodied within the design of this item."", ""Dependability, quality, and high design. Baldwin's Quick Ship items are ready to ship to you within 5 business days from ordering."", ""Our Lifetime Satin Nickel finish is create by nickel-plating solid brass, to bring about the beauty of the warm and smooth silver tone, combined with the weight and quality of brass. This satin, matte-like PVD finish is extremely durable and is backed by our Limited Lifetime Finish™ Warranty.""]","[[""Lock Type"", [""Tubular"", ""Mortise""]], [""Style"", ""Transitional""], [""Lock Function"", ""Full Dummy""], [""Projection"", "".25""]]","[[""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/r016-rose-dummy?variant=fd-r016-056,Done
532,Projection,Model Number: R012.056.FD,"[""https://images.baldwinhardware.com/is/image/Baldwin/r012-056-ps-fd-ips-idm-c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r012-056-ps-fd-ips-idm-c3?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r012-056-ps-fd-ips-idm-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r012-056-pv-ipv-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-5121-056-fd-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/5058-056-ps-fd-idm-c1?$bal%2Dprslider$""]","[""For those who fancy a touch of flourish, this rose is a designer's dream."", ""Dummy roses are sold as a pair or individual and are used to create tubular full or half dummy sets."", ""Includes two roses, the appropriate backplate and the retainer(s) required to secure the rose to the door. Knobs or levers sold separately."", ""This style is featured in Quick Ship as part of a complete Passage, Privacy, Full Dummy or Half Dummy set.""]","[""For those who fancy a touch of flourish, this rose is a designer's dream."", ""Dummy roses are sold as a pair or individual and are used to create tubular full or half dummy sets."", ""Includes two roses, the appropriate backplate and the retainer(s) required to secure the rose to the door. Knobs or levers sold separately."", ""This style is featured in Quick Ship as part of a complete Passage, Privacy, Full Dummy or Half Dummy set."", ""Perfectly blending a mix of traditional and modern creates a cohesive transitional style, embodied within the design of this item."", ""Dependability, quality, and high design. Baldwin's Quick Ship items are ready to ship to you within 5 business days from ordering."", ""Our Lifetime Satin Nickel finish is create by nickel-plating solid brass, to bring about the beauty of the warm and smooth silver tone, combined with the weight and quality of brass. This satin, matte-like PVD finish is extremely durable and is backed by our Limited Lifetime Finish™ Warranty.""]","[[""Lock Type"", [""Tubular"", ""Mortise""]], [""Style"", ""Transitional""], [""Lock Function"", ""Full Dummy""], [""Projection"", "".25""]]","[[""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/r012-rose-dummy?variant=fd-r012-056,Done
533,Projection,Model Number: R011.056.FD,"[""https://images.baldwinhardware.com/is/image/Baldwin/r011-056-ps-fd-ips-idm-c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r011-056-ps-fd-ips-idm-c3?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r011-056-ps-fd-ips-idm-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r011-056-pv-ipv-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/5058-056-ps-fd-idm-c1?$bal%2Dprslider$""]","[""Extravagant without overstepping, this rose is a showstopper."", ""Dummy roses are sold as a pair or individual and are used to create tubular full or half dummy sets."", ""Includes two roses, the appropriate backplate and the retainer(s) required to secure the rose to the door. Knobs or levers sold separately."", ""This style is featured in Quick Ship as part of a complete Passage, Privacy, Full Dummy or Half Dummy set.""]","[""Extravagant without overstepping, this rose is a showstopper."", ""Dummy roses are sold as a pair or individual and are used to create tubular full or half dummy sets."", ""Includes two roses, the appropriate backplate and the retainer(s) required to secure the rose to the door. Knobs or levers sold separately."", ""This style is featured in Quick Ship as part of a complete Passage, Privacy, Full Dummy or Half Dummy set."", ""Perfectly blending a mix of traditional and modern creates a cohesive transitional style, embodied within the design of this item."", ""Dependability, quality, and high design. Baldwin's Quick Ship items are ready to ship to you within 5 business days from ordering."", ""Our Lifetime Satin Nickel finish is create by nickel-plating solid brass, to bring about the beauty of the warm and smooth silver tone, combined with the weight and quality of brass. This satin, matte-like PVD finish is extremely durable and is backed by our Limited Lifetime Finish™ Warranty.""]","[[""Lock Type"", [""Tubular"", ""Mortise""]], [""Style"", ""Transitional""], [""Lock Function"", ""Full Dummy""], [""Projection"", "".25""]]","[[""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/r011-rose-dummy?variant=fd-r011-056,Done
534,Projection,Model Number: R007.056.FD,"[""https://images.baldwinhardware.com/is/image/Baldwin/r007-056-fd-ips-idm-c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r007-056-fd-ips-idm-c3?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r007-056-fd-ips-idm-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r007-056-pv-ipv-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/5058-056-ps-fd-idm-c1?$bal%2Dprslider$""]","[""Dotted to perfection, this design is sure to dazzle."", ""Dummy roses are sold as a pair or individual and are used to create tubular full or half dummy sets."", ""Includes two roses, the appropriate backplate and the retainer(s) required to secure the rose to the door. Knobs or levers sold separately."", ""This style is featured in Quick Ship as part of a complete Passage, Privacy, Full Dummy or Half Dummy set.""]","[""Dotted to perfection, this design is sure to dazzle."", ""Dummy roses are sold as a pair or individual and are used to create tubular full or half dummy sets."", ""Includes two roses, the appropriate backplate and the retainer(s) required to secure the rose to the door. Knobs or levers sold separately."", ""This style is featured in Quick Ship as part of a complete Passage, Privacy, Full Dummy or Half Dummy set."", ""Perfectly blending a mix of traditional and modern creates a cohesive transitional style, embodied within the design of this item."", ""Dependability, quality, and high design. Baldwin's Quick Ship items are ready to ship to you within 5 business days from ordering."", ""Our Lifetime Satin Nickel finish is create by nickel-plating solid brass, to bring about the beauty of the warm and smooth silver tone, combined with the weight and quality of brass. This satin, matte-like PVD finish is extremely durable and is backed by our Limited Lifetime Finish™ Warranty.""]","[[""Lock Type"", [""Tubular"", ""Mortise""]], [""Style"", ""Transitional""], [""Lock Function"", ""Full Dummy""], [""Projection"", "".25""]]","[[""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/r007-rose-dummy?variant=fd-r007-056,Done
535,Lever Rose Shape,Model Number: L031.056.FD,"[""https://images.baldwinhardware.com/is/image/Baldwin/bw_es_l031-056-pass_cld?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es_l031-056-pass_cld?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es_l031-056-priv_cld?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-5190-056-pass-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-5112-056-fd-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_8237-056-sbs1?$bal%2Dprslider$""]","[""The simplicity of shapes creates a bold, clean design—elegant, fluid, and beautifully refined."", ""Craftsmanship at expediency. This item is found in our Quick Ship Portfolio, meaning that this item is ready to ship in 5 business days from the time you place your order"", ""Striking a perfect balance between classic and modern, this transitional piece seamlessly blends traditional craftsmanship with sleek, transitional elements for a versatile and sophisticated look."", ""Baldwin is crafted from solid brass, renowned for its substantial weight, exceptional durability, and unwavering dependability—delivering enduring quality you can trust.""]","[""The simplicity of shapes creates a bold, clean design—elegant, fluid, and beautifully refined."", ""Craftsmanship at expediency. This item is found in our Quick Ship Portfolio, meaning that this item is ready to ship in 5 business days from the time you place your order"", ""Striking a perfect balance between classic and modern, this transitional piece seamlessly blends traditional craftsmanship with sleek, transitional elements for a versatile and sophisticated look."", ""Baldwin is crafted from solid brass, renowned for its substantial weight, exceptional durability, and unwavering dependability—delivering enduring quality you can trust."", ""Experience the timeless appeal of our Lifetime Satin Nickel finish, created by nickel-plating solid brass to achieve a warm, smooth silver tone. This matte-like PVD finish is not only durable but also backed by our Limited Lifetime Finish™ Warranty."", ""Covered by Baldwin's limited lifetime manufacturer warranty""]","[[""Style"", ""Transitional""], [""Lock Function"", ""Dummy""], [""Lever Grip Length"", ""4-13/16""], [""Projection"", ""2-9/16""], [""Maximum Door Thickness"", ""1-3/4""], [""Minimum Door Thickness"", ""1-3/8""], [""Partial Model"", ""L031.056.FD""], [""Lever Handing"", ""Reversible""], [""Lever Rose Shape"", ""Round""]]","[[""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/l031-curved-gramercy-lever-with-5046-rose-full-dummy?variant=fd-l031x5046-056,Done
